URL	chrom://desktop-atn1jv4/ChromeleonLocal/Instrument Data/VANQUISH_1/Simon/Norbelladine Figures 3 and 4.seq/152.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	ChromeleonLocal
Sequence	Norbelladine Figures 3 and 4
Name	4OmeNB STD 500uM
Number	21
Position	B:C1
Comment	
Processing Method	norbelladine
Instrument Method	norbelladine
Type	Unknown
Status	Finished
Inject Time	6/10/2022 4:30:35 AM -05:00
Volume (µl)	10.00
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.003383
Time Max. (min)	28.000050
Data Points	8400
Detector	UV
Generating Data System	Chromeleon 7.2.10.24543
Exporting Data System	Chromeleon 7.2.10.0
Operator	Instrument Controller
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-0.563674
Signal Max.	60.007488
Channel	UV_VIS_1
Driver Name	VDAD.dll
Channel Type	Evaluation
Min. Step (s)	0.2
Max. Step (s)	0.2
Average Step (s)	0.2

Signal Parameter Information:
Signal Info	WVL:277 nm

Chromatogram Data:
Time (min)	Step (s)	Value (mAU)
21.700050	0.2	-0.553899
21.703383	0.2	-0.554435
21.706717	0.2	-0.553611
21.710050	0.2	-0.552256
21.713383	0.2	-0.551846
21.716717	0.2	-0.553085
21.720050	0.2	-0.555287
21.723383	0.2	-0.557136
21.726717	0.2	-0.557606
21.730050	0.2	-0.556251
21.733383	0.2	-0.553387
21.736717	0.2	-0.550081
21.740050	0.2	-0.547399
21.743383	0.2	-0.545625
21.746717	0.2	-0.544153
21.750050	0.2	-0.542267
21.753383	0.2	-0.539860
21.756717	0.2	-0.537494
21.760050	0.2	-0.535948
21.763383	0.2	-0.535655
21.766717	0.2	-0.536367
21.770050	0.2	-0.537243
21.773383	0.2	-0.537136
21.776717	0.2	-0.535152
21.780050	0.2	-0.531333
21.783383	0.2	-0.526868
21.786717	0.2	-0.523222
21.790050	0.2	-0.520982
21.793383	0.2	-0.519622
21.796717	0.2	-0.518272
21.800050	0.2	-0.516172
21.803383	0.2	-0.512749
21.806717	0.2	-0.507850
21.810050	0.2	-0.501974
21.813383	0.2	-0.495994
21.816717	0.2	-0.490700
21.820050	0.2	-0.486481
21.823383	0.2	-0.483124
21.826717	0.2	-0.480139
21.830050	0.2	-0.477242
21.833383	0.2	-0.474197
21.836717	0.2	-0.470500
21.840050	0.2	-0.465713
21.843383	0.2	-0.460087
21.846717	0.2	-0.454397
21.850050	0.2	-0.449196
21.853383	0.2	-0.444539
21.856717	0.2	-0.440339
21.860050	0.2	-0.436381
21.863383	0.2	-0.431919
21.866717	0.2	-0.425722
21.870050	0.2	-0.417084
21.873383	0.2	-0.406969
21.876717	0.2	-0.397568
21.880050	0.2	-0.390708
21.883383	0.2	-0.386732
21.886717	0.2	-0.384757
21.890050	0.2	-0.383365
21.893383	0.2	-0.380864
21.896717	0.2	-0.376147
21.900050	0.2	-0.369605
21.903383	0.2	-0.362559
21.906717	0.2	-0.355849
21.910050	0.2	-0.349237
21.913383	0.2	-0.341781
21.916717	0.2	-0.332925
21.920050	0.2	-0.323174
21.923383	0.2	-0.313846
21.926717	0.2	-0.305958
21.930050	0.2	-0.299555
21.933383	0.2	-0.294130
21.936717	0.2	-0.288975
21.940050	0.2	-0.283290
21.943383	0.2	-0.276440
21.946717	0.2	-0.268091
21.950050	0.2	-0.258312
21.953383	0.2	-0.247690
21.956717	0.2	-0.236966
21.960050	0.2	-0.226498
21.963383	0.2	-0.216234
21.966717	0.2	-0.206050
21.970050	0.2	-0.195750
21.973383	0.2	-0.184616
21.976717	0.2	-0.171866
21.980050	0.2	-0.157910
21.983383	0.2	-0.144062
21.986717	0.2	-0.130823
21.990050	0.2	-0.117454
21.993383	0.2	-0.103055
21.996717	0.2	-0.087293
22.000050	0.2	-0.070301
22.003383	0.2	-0.052364
22.006717	0.2	-0.033779
22.010050	0.2	-0.014855
22.013383	0.2	0.004130
22.016717	0.2	0.023083
22.020050	0.2	0.042161
22.023383	0.2	0.061668
22.026717	0.2	0.081803
22.030050	0.2	0.102404
22.033383	0.2	0.123102
22.036717	0.2	0.143978
22.040050	0.2	0.165766
22.043383	0.2	0.189352
22.046717	0.2	0.215350
22.050050	0.2	0.243559
22.053383	0.2	0.272649
22.056717	0.2	0.301143
22.060050	0.2	0.328780
22.063383	0.2	0.356622
22.066717	0.2	0.385991
22.070050	0.2	0.417503
22.073383	0.2	0.450704
22.076717	0.2	0.484246
22.080050	0.2	0.516628
22.083383	0.2	0.547138
22.086717	0.2	0.576181
22.090050	0.2	0.604857
22.093383	0.2	0.634338
22.096717	0.2	0.665458
22.100050	0.2	0.698618
22.103383	0.2	0.733826
22.106717	0.2	0.770814
22.110050	0.2	0.809105
22.113383	0.2	0.848020
22.116717	0.2	0.886843
22.120050	0.2	0.925194
22.123383	0.2	0.963369
22.126717	0.2	1.002215
22.130050	0.2	1.042560
22.133383	0.2	1.084404
22.136717	0.2	1.126835
22.140050	0.2	1.168936
22.143383	0.2	1.210351
22.146717	0.2	1.251013
22.150050	0.2	1.290897
22.153383	0.2	1.330245
22.156717	0.2	1.369636
22.160050	0.2	1.409496
22.163383	0.2	1.449520
22.166717	0.2	1.488999
22.170050	0.2	1.527709
22.173383	0.2	1.565586
22.176717	0.2	1.601749
22.180050	0.2	1.635239
22.183383	0.2	1.666588
22.186717	0.2	1.697601
22.190050	0.2	1.729913
22.193383	0.2	1.763897
22.196717	0.2	1.798593
22.200050	0.2	1.832601
22.203383	0.2	1.865127
22.206717	0.2	1.896368
22.210050	0.2	1.927186
22.213383	0.2	1.958418
22.216717	0.2	1.990362
22.220050	0.2	2.022749
22.223383	0.2	2.055019
22.226717	0.2	2.086405
22.230050	0.2	2.115886
22.233383	0.2	2.142689
22.236717	0.2	2.166736
22.240050	0.2	2.188478
22.243383	0.2	2.208352
22.246717	0.2	2.226648
22.250050	0.2	2.243640
22.253383	0.2	2.259486
22.256717	0.2	2.273922
22.260050	0.2	2.286434
22.263383	0.2	2.296781
22.266717	0.2	2.305219
22.270050	0.2	2.311668
22.273383	0.2	2.314872
22.276717	0.2	2.313172
22.280050	0.2	2.306318
22.283383	0.2	2.295882
22.286717	0.2	2.283882
22.290050	0.2	2.271631
22.293383	0.2	2.259747
22.296717	0.2	2.248520
22.300050	0.2	2.237922
22.303383	0.2	2.227277
22.306717	0.2	2.215276
22.310050	0.2	2.200711
22.313383	0.2	2.183239
22.316717	0.2	2.163351
22.320050	0.2	2.141795
22.323383	0.2	2.119229
22.326717	0.2	2.095993
22.330050	0.2	2.071843
22.333383	0.2	2.045934
22.336717	0.2	2.017203
22.340050	0.2	1.985221
22.343383	0.2	1.950599
22.346717	0.2	1.914529
22.350050	0.2	1.878119
22.353383	0.2	1.842128
22.356717	0.2	1.806575
22.360050	0.2	1.770761
22.363383	0.2	1.734169
22.366717	0.2	1.696651
22.370050	0.2	1.657307
22.373383	0.2	1.614601
22.376717	0.2	1.568282
22.380050	0.2	1.520235
22.383383	0.2	1.473306
22.386717	0.2	1.429655
22.390050	0.2	1.390111
22.393383	0.2	1.354744
22.396717	0.2	1.323544
22.400050	0.2	1.296182
22.403383	0.2	1.271591
22.406717	0.2	1.248247
22.410050	0.2	1.224829
22.413383	0.2	1.200582
22.416717	0.2	1.175427
22.420050	0.2	1.149946
22.423383	0.2	1.124623
22.426717	0.2	1.099384
22.430050	0.2	1.074090
22.433383	0.2	1.049107
22.436717	0.2	1.025228
22.440050	0.2	1.003123
22.443383	0.2	0.982913
22.446717	0.2	0.964208
22.450050	0.2	0.946419
22.453383	0.2	0.929255
22.456717	0.2	0.912896
22.460050	0.2	0.897511
22.463383	0.2	0.882722
22.466717	0.2	0.867858
22.470050	0.2	0.852807
22.473383	0.2	0.838172
22.476717	0.2	0.824532
22.480050	0.2	0.811839
22.483383	0.2	0.799578
22.486717	0.2	0.787340
22.490050	0.2	0.775261
22.493383	0.2	0.763801
22.496717	0.2	0.753100
22.500050	0.2	0.742842
22.503383	0.2	0.732704
22.506717	0.2	0.722581
22.510050	0.2	0.712429
22.513383	0.2	0.702287
22.516717	0.2	0.692145
22.520050	0.2	0.682031
22.523383	0.2	0.672247
22.526717	0.2	0.663050
22.530050	0.2	0.654384
22.533383	0.2	0.646194
22.536717	0.2	0.638454
22.540050	0.2	0.631195
22.543383	0.2	0.624829
22.546717	0.2	0.619986
22.550050	0.2	0.617090
22.553383	0.2	0.616112
22.556717	0.2	0.616442
22.560050	0.2	0.616917
22.563383	0.2	0.616624
22.566717	0.2	0.615567
22.570050	0.2	0.614254
22.573383	0.2	0.612969
22.576717	0.2	0.611697
22.580050	0.2	0.610524
22.583383	0.2	0.609742
22.586717	0.2	0.609471
22.590050	0.2	0.609639
22.593383	0.2	0.610305
22.596717	0.2	0.611572
22.600050	0.2	0.613332
22.603383	0.2	0.615399
22.606717	0.2	0.617723
22.610050	0.2	0.620354
22.613383	0.2	0.623129
22.616717	0.2	0.625979
22.620050	0.2	0.629337
22.623383	0.2	0.633853
22.626717	0.2	0.639674
22.630050	0.2	0.646100
22.633383	0.2	0.652084
22.636717	0.2	0.657118
22.640050	0.2	0.661532
22.643383	0.2	0.665993
22.646717	0.2	0.670804
22.650050	0.2	0.675833
22.653383	0.2	0.681155
22.656717	0.2	0.687204
22.660050	0.2	0.694143
22.663383	0.2	0.701677
22.666717	0.2	0.709463
22.670050	0.2	0.717328
22.673383	0.2	0.725198
22.676717	0.2	0.732802
22.680050	0.2	0.739726
22.683383	0.2	0.745915
22.686717	0.2	0.752043
22.690050	0.2	0.759135
22.693383	0.2	0.767666
22.696717	0.2	0.777286
22.700050	0.2	0.787321
22.703383	0.2	0.797063
22.706717	0.2	0.805943
22.710050	0.2	0.813706
22.713383	0.2	0.820383
22.716717	0.2	0.826269
22.720050	0.2	0.832039
22.723383	0.2	0.838670
22.726717	0.2	0.846772
22.730050	0.2	0.856090
22.733383	0.2	0.865874
22.736717	0.2	0.875671
22.740050	0.2	0.885446
22.743383	0.2	0.895015
22.746717	0.2	0.903858
22.750050	0.2	0.911695
22.753383	0.2	0.919090
22.756717	0.2	0.927197
22.760050	0.2	0.936948
22.763383	0.2	0.948380
22.766717	0.2	0.960617
22.770050	0.2	0.972585
22.773383	0.2	0.983626
22.776717	0.2	0.993484
22.780050	0.2	1.002038
22.783383	0.2	1.009409
22.786717	0.2	1.016180
22.790050	0.2	1.023151
22.793383	0.2	1.031025
22.796717	0.2	1.040190
22.800050	0.2	1.050606
22.803383	0.2	1.061941
22.806717	0.2	1.073694
22.810050	0.2	1.085289
22.813383	0.2	1.096190
22.816717	0.2	1.106481
22.820050	0.2	1.117112
22.823383	0.2	1.128786
22.826717	0.2	1.140777
22.830050	0.2	1.151427
22.833383	0.2	1.159953
22.836717	0.2	1.167045
22.840050	0.2	1.173858
22.843383	0.2	1.181085
22.846717	0.2	1.189071
22.850050	0.2	1.198142
22.853383	0.2	1.208708
22.856717	0.2	1.220941
22.860050	0.2	1.234198
22.863383	0.2	1.247218
22.866717	0.2	1.259060
22.870050	0.2	1.269700
22.873383	0.2	1.279698
22.876717	0.2	1.289234
22.880050	0.2	1.297956
22.883383	0.2	1.305933
22.886717	0.2	1.314031
22.890050	0.2	1.323149
22.893383	0.2	1.333356
22.896717	0.2	1.343852
22.900050	0.2	1.353659
22.903383	0.2	1.362278
22.906717	0.2	1.369831
22.910050	0.2	1.376765
22.913383	0.2	1.383531
22.916717	0.2	1.390376
22.920050	0.2	1.397501
22.923383	0.2	1.405170
22.926717	0.2	1.413440
22.930050	0.2	1.422074
22.933383	0.2	1.430865
22.936717	0.2	1.439922
22.940050	0.2	1.449529
22.943383	0.2	1.459629
22.946717	0.2	1.469664
22.950050	0.2	1.479303
22.953383	0.2	1.488887
22.956717	0.2	1.499071
22.960050	0.2	1.510470
22.963383	0.2	1.523294
22.966717	0.2	1.537148
22.970050	0.2	1.551379
22.973383	0.2	1.565237
22.976717	0.2	1.577847
22.980050	0.2	1.588766
22.983383	0.2	1.598489
22.986717	0.2	1.608017
22.990050	0.2	1.617922
22.993383	0.2	1.628143
22.996717	0.2	1.638620
23.000050	0.2	1.649633
23.003383	0.2	1.661084
23.006717	0.2	1.672157
23.010050	0.2	1.682080
23.013383	0.2	1.690751
23.016717	0.2	1.698737
23.020050	0.2	1.706905
23.023383	0.2	1.715664
23.026717	0.2	1.724828
23.030050	0.2	1.734397
23.033383	0.2	1.744702
23.036717	0.2	1.755836
23.040050	0.2	1.767306
23.043383	0.2	1.778775
23.046717	0.2	1.790854
23.050050	0.2	1.804428
23.053383	0.2	1.819548
23.056717	0.2	1.835171
23.060050	0.2	1.849714
23.063383	0.2	1.862100
23.066717	0.2	1.872438
23.070050	0.2	1.881504
23.073383	0.2	1.889779
23.076717	0.2	1.897165
23.080050	0.2	1.903372
23.083383	0.2	1.908401
23.086717	0.2	1.912462
23.090050	0.2	1.915512
23.093383	0.2	1.917430
23.096717	0.2	1.918701
23.100050	0.2	1.920336
23.103383	0.2	1.922860
23.106717	0.2	1.926087
23.110050	0.2	1.929700
23.113383	0.2	1.933705
23.116717	0.2	1.938292
23.120050	0.2	1.943484
23.123383	0.2	1.948751
23.126717	0.2	1.953309
23.130050	0.2	1.956755
23.133383	0.2	1.959153
23.136717	0.2	1.960783
23.140050	0.2	1.962287
23.143383	0.2	1.964672
23.146717	0.2	1.968965
23.150050	0.2	1.975927
23.153383	0.2	1.986232
23.156717	0.2	2.000327
23.160050	0.2	2.017966
23.163383	0.2	2.038344
23.166717	0.2	2.060942
23.170050	0.2	2.085930
23.173383	0.2	2.113432
23.176717	0.2	2.142549
23.180050	0.2	2.171211
23.183383	0.2	2.196953
23.186717	0.2	2.218126
23.190050	0.2	2.234620
23.193383	0.2	2.247225
23.196717	0.2	2.256623
23.200050	0.2	2.263202
23.203383	0.2	2.267435
23.206717	0.2	2.270215
23.210050	0.2	2.272604
23.213383	0.2	2.275053
23.216717	0.2	2.277144
23.220050	0.2	2.278518
23.223383	0.2	2.279175
23.226717	0.2	2.278974
23.230050	0.2	2.277177
23.233383	0.2	2.272511
23.236717	0.2	2.263947
23.240050	0.2	2.251966
23.243383	0.2	2.238378
23.246717	0.2	2.224478
23.250050	0.2	2.210136
23.253383	0.2	2.195081
23.256717	0.2	2.180175
23.260050	0.2	2.166675
23.263383	0.2	2.155011
23.266717	0.2	2.144664
23.270050	0.2	2.134857
23.273383	0.2	2.125120
23.276717	0.2	2.115541
23.280050	0.2	2.106344
23.283383	0.2	2.097427
23.286717	0.2	2.088537
23.290050	0.2	2.079606
23.293383	0.2	2.070921
23.296717	0.2	2.063024
23.300050	0.2	2.056127
23.303383	0.2	2.049645
23.306717	0.2	2.042530
23.310050	0.2	2.034423
23.313383	0.2	2.025794
23.316717	0.2	2.017044
23.320050	0.2	2.008351
23.323383	0.2	1.999885
23.326717	0.2	1.991591
23.330050	0.2	1.983242
23.333383	0.2	1.974781
23.336717	0.2	1.966464
23.340050	0.2	1.958841
23.343383	0.2	1.952341
23.346717	0.2	1.946841
23.350050	0.2	1.941593
23.353383	0.2	1.935721
23.356717	0.2	1.928830
23.360050	0.2	1.920881
23.363383	0.2	1.911805
23.366717	0.2	1.901747
23.370050	0.2	1.891474
23.373383	0.2	1.881937
23.376717	0.2	1.873467
23.380050	0.2	1.865788
23.383383	0.2	1.858431
23.386717	0.2	1.850775
23.390050	0.2	1.842040
23.393383	0.2	1.831688
23.396717	0.2	1.819893
23.400050	0.2	1.807697
23.403383	0.2	1.796372
23.406717	0.2	1.786631
23.410050	0.2	1.778291
23.413383	0.2	1.770537
23.416717	0.2	1.762300
23.420050	0.2	1.752647
23.423383	0.2	1.741331
23.426717	0.2	1.729052
23.430050	0.2	1.717103
23.433383	0.2	1.706695
23.436717	0.2	1.698169
23.440050	0.2	1.690588
23.443383	0.2	1.682490
23.446717	0.2	1.673116
23.450050	0.2	1.662686
23.453383	0.2	1.651831
23.456717	0.2	1.641079
23.460050	0.2	1.630541
23.463383	0.2	1.620296
23.466717	0.2	1.610727
23.470050	0.2	1.602261
23.473383	0.2	1.594718
23.476717	0.2	1.587127
23.480050	0.2	1.578406
23.483383	0.2	1.568147
23.486717	0.2	1.556766
23.490050	0.2	1.545209
23.493383	0.2	1.534349
23.496717	0.2	1.524612
23.500050	0.2	1.516133
23.503383	0.2	1.508710
23.506717	0.2	1.501497
23.510050	0.2	1.493338
23.513383	0.2	1.483648
23.516717	0.2	1.472756
23.520050	0.2	1.461436
23.523383	0.2	1.450544
23.526717	0.2	1.440821
23.530050	0.2	1.432570
23.533383	0.2	1.425492
23.536717	0.2	1.418842
23.540050	0.2	1.411680
23.543383	0.2	1.403601
23.546717	0.2	1.395033
23.550050	0.2	1.386665
23.553383	0.2	1.378846
23.556717	0.2	1.371396
23.560050	0.2	1.363945
23.563383	0.2	1.356602
23.566717	0.2	1.350008
23.570050	0.2	1.344313
23.573383	0.2	1.338669
23.576717	0.2	1.332154
23.580050	0.2	1.324648
23.583383	0.2	1.316713
23.586717	0.2	1.308979
23.590050	0.2	1.301812
23.593383	0.2	1.295377
23.596717	0.2	1.289784
23.600050	0.2	1.284978
23.603383	0.2	1.280420
23.606717	0.2	1.275227
23.610050	0.2	1.269090
23.613383	0.2	1.262585
23.616717	0.2	1.256410
23.620050	0.2	1.250790
23.623383	0.2	1.245434
23.626717	0.2	1.239954
23.630050	0.2	1.234110
23.633383	0.2	1.227856
23.636717	0.2	1.221467
23.640050	0.2	1.215576
23.643383	0.2	1.210831
23.646717	0.2	1.207511
23.650050	0.2	1.205490
23.653383	0.2	1.204163
23.656717	0.2	1.202431
23.660050	0.2	1.199245
23.663383	0.2	1.194412
23.666717	0.2	1.188312
23.670050	0.2	1.181397
23.673383	0.2	1.174128
23.676717	0.2	1.167050
23.680050	0.2	1.160568
23.683383	0.2	1.154756
23.686717	0.2	1.149545
23.690050	0.2	1.145173
23.693383	0.2	1.141843
23.696717	0.2	1.139059
23.700050	0.2	1.135813
23.703383	0.2	1.131389
23.706717	0.2	1.125950
23.710050	0.2	1.120293
23.713383	0.2	1.115082
23.716717	0.2	1.110472
23.720050	0.2	1.106537
23.723383	0.2	1.103464
23.726717	0.2	1.100916
23.730050	0.2	1.097918
23.733383	0.2	1.093624
23.736717	0.2	1.087878
23.740050	0.2	1.081140
23.743383	0.2	1.074253
23.746717	0.2	1.068045
23.750050	0.2	1.062830
23.753383	0.2	1.058448
23.756717	0.2	1.054611
23.760050	0.2	1.051081
23.763383	0.2	1.047752
23.766717	0.2	1.044641
23.770050	0.2	1.041642
23.773383	0.2	1.038541
23.776717	0.2	1.035244
23.780050	0.2	1.031519
23.783383	0.2	1.027011
23.786717	0.2	1.021805
23.790050	0.2	1.016608
23.793383	0.2	1.012469
23.796717	0.2	1.010145
23.800050	0.2	1.009405
23.803383	0.2	1.009083
23.806717	0.2	1.008096
23.810050	0.2	1.005824
23.813383	0.2	1.002168
23.816717	0.2	0.997749
23.820050	0.2	0.993479
23.823383	0.2	0.989842
23.826717	0.2	0.986913
23.830050	0.2	0.984492
23.833383	0.2	0.982024
23.836717	0.2	0.978811
23.840050	0.2	0.974447
23.843383	0.2	0.969106
23.846717	0.2	0.963607
23.850050	0.2	0.958871
23.853383	0.2	0.955197
23.856717	0.2	0.952273
23.860050	0.2	0.949637
23.863383	0.2	0.946880
23.866717	0.2	0.943760
23.870050	0.2	0.940249
23.873383	0.2	0.936440
23.876717	0.2	0.932557
23.880050	0.2	0.928901
23.883383	0.2	0.925711
23.886717	0.2	0.923127
23.890050	0.2	0.920952
23.893383	0.2	0.918489
23.896717	0.2	0.915108
23.900050	0.2	0.910759
23.903383	0.2	0.905883
23.906717	0.2	0.901334
23.910050	0.2	0.898098
23.913383	0.2	0.896384
23.916717	0.2	0.895481
23.920050	0.2	0.894624
23.923383	0.2	0.893455
23.926717	0.2	0.891760
23.930050	0.2	0.889343
23.933383	0.2	0.886149
23.936717	0.2	0.882410
23.940050	0.2	0.878633
23.943383	0.2	0.875331
23.946717	0.2	0.872705
23.950050	0.2	0.870437
23.953383	0.2	0.867862
23.956717	0.2	0.864672
23.960050	0.2	0.861227
23.963383	0.2	0.858027
23.966717	0.2	0.855275
23.970050	0.2	0.852821
23.973383	0.2	0.850377
23.976717	0.2	0.847648
23.980050	0.2	0.844398
23.983383	0.2	0.840803
23.986717	0.2	0.837459
23.990050	0.2	0.834651
23.993383	0.2	0.832030
23.996717	0.2	0.829240
24.000050	0.2	0.826432
24.003383	0.2	0.824202
24.006717	0.2	0.822926
24.010050	0.2	0.822381
24.013383	0.2	0.821939
24.016717	0.2	0.821128
24.020050	0.2	0.820034
24.023383	0.2	0.819047
24.026717	0.2	0.818064
24.030050	0.2	0.816430
24.033383	0.2	0.813762
24.036717	0.2	0.810502
24.040050	0.2	0.807438
24.043383	0.2	0.804937
24.046717	0.2	0.802660
24.050050	0.2	0.800006
24.053383	0.2	0.796751
24.056717	0.2	0.793142
24.060050	0.2	0.789659
24.063383	0.2	0.786888
24.066717	0.2	0.785142
24.070050	0.2	0.784015
24.073383	0.2	0.782893
24.076717	0.2	0.781636
24.080050	0.2	0.780281
24.083383	0.2	0.778493
24.086717	0.2	0.775894
24.090050	0.2	0.772672
24.093383	0.2	0.769589
24.096717	0.2	0.767242
24.100050	0.2	0.765366
24.103383	0.2	0.763079
24.106717	0.2	0.759838
24.110050	0.2	0.756066
24.113383	0.2	0.752755
24.116717	0.2	0.750660
24.120050	0.2	0.749705
24.123383	0.2	0.749128
24.126717	0.2	0.748397
24.130050	0.2	0.747754
24.133383	0.2	0.747638
24.136717	0.2	0.747889
24.140050	0.2	0.747736
24.143383	0.2	0.746343
24.146717	0.2	0.743335
24.150050	0.2	0.738963
24.153383	0.2	0.733812
24.156717	0.2	0.728592
24.160050	0.2	0.724164
24.163383	0.2	0.720979
24.166717	0.2	0.718581
24.170050	0.2	0.716513
24.173383	0.2	0.714948
24.176717	0.2	0.714059
24.180050	0.2	0.713374
24.183383	0.2	0.712057
24.186717	0.2	0.709617
24.190050	0.2	0.706222
24.193383	0.2	0.702455
24.196717	0.2	0.699009
24.200050	0.2	0.696336
24.203383	0.2	0.694320
24.206717	0.2	0.692378
24.210050	0.2	0.690040
24.213383	0.2	0.687446
24.216717	0.2	0.685067
24.220050	0.2	0.683093
24.223383	0.2	0.681407
24.226717	0.2	0.679852
24.230050	0.2	0.678119
24.233383	0.2	0.675754
24.236717	0.2	0.672578
24.240050	0.2	0.669053
24.243383	0.2	0.665956
24.246717	0.2	0.663698
24.250050	0.2	0.662142
24.253383	0.2	0.660871
24.256717	0.2	0.659465
24.260050	0.2	0.657812
24.263383	0.2	0.656177
24.266717	0.2	0.654804
24.270050	0.2	0.653546
24.273383	0.2	0.652224
24.276717	0.2	0.651004
24.280050	0.2	0.650068
24.283383	0.2	0.649188
24.286717	0.2	0.647823
24.290050	0.2	0.645630
24.293383	0.2	0.642920
24.296717	0.2	0.640457
24.300050	0.2	0.638864
24.303383	0.2	0.638305
24.306717	0.2	0.638426
24.310050	0.2	0.638631
24.313383	0.2	0.638510
24.316717	0.2	0.637746
24.320050	0.2	0.635907
24.323383	0.2	0.632936
24.326717	0.2	0.629462
24.330050	0.2	0.626156
24.333383	0.2	0.623250
24.336717	0.2	0.620964
24.340050	0.2	0.619488
24.343383	0.2	0.618403
24.346717	0.2	0.616885
24.350050	0.2	0.614426
24.353383	0.2	0.611134
24.356717	0.2	0.607609
24.360050	0.2	0.604633
24.363383	0.2	0.602622
24.366717	0.2	0.601253
24.370050	0.2	0.599953
24.373383	0.2	0.598836
24.376717	0.2	0.598268
24.380050	0.2	0.597700
24.383383	0.2	0.596037
24.386717	0.2	0.592903
24.390050	0.2	0.589001
24.393383	0.2	0.585392
24.396717	0.2	0.582514
24.400050	0.2	0.580130
24.403383	0.2	0.578039
24.406717	0.2	0.576540
24.410050	0.2	0.576274
24.413383	0.2	0.577373
24.416717	0.2	0.578775
24.420050	0.2	0.578957
24.423383	0.2	0.577355
24.426717	0.2	0.574668
24.430050	0.2	0.571935
24.433383	0.2	0.569499
24.436717	0.2	0.566952
24.440050	0.2	0.563818
24.443383	0.2	0.560204
24.446717	0.2	0.556917
24.450050	0.2	0.554756
24.453383	0.2	0.553774
24.456717	0.2	0.553466
24.460050	0.2	0.553294
24.463383	0.2	0.552670
24.466717	0.2	0.551110
24.470050	0.2	0.548903
24.473383	0.2	0.546877
24.476717	0.2	0.545438
24.480050	0.2	0.544311
24.483383	0.2	0.543152
24.486717	0.2	0.541722
24.490050	0.2	0.539585
24.493383	0.2	0.536391
24.496717	0.2	0.532418
24.500050	0.2	0.528297
24.503383	0.2	0.524679
24.506717	0.2	0.522169
24.510050	0.2	0.520889
24.513383	0.2	0.520181
24.516717	0.2	0.519268
24.520050	0.2	0.517983
24.523383	0.2	0.516386
24.526717	0.2	0.514351
24.530050	0.2	0.511990
24.533383	0.2	0.509680
24.536717	0.2	0.507510
24.540050	0.2	0.505131
24.543383	0.2	0.502123
24.546717	0.2	0.498439
24.550050	0.2	0.494695
24.553383	0.2	0.491915
24.556717	0.2	0.490760
24.560050	0.2	0.490765
24.563383	0.2	0.490728
24.566717	0.2	0.489755
24.570050	0.2	0.487673
24.573383	0.2	0.484777
24.576717	0.2	0.481559
24.580050	0.2	0.478704
24.583383	0.2	0.476777
24.586717	0.2	0.475626
24.590050	0.2	0.474402
24.593383	0.2	0.472595
24.596717	0.2	0.470690
24.600050	0.2	0.469466
24.603383	0.2	0.469009
24.606717	0.2	0.468506
24.610050	0.2	0.466863
24.613383	0.2	0.463654
24.616717	0.2	0.459389
24.620050	0.2	0.454863
24.623383	0.2	0.450481
24.626717	0.2	0.446336
24.630050	0.2	0.442783
24.633383	0.2	0.440418
24.636717	0.2	0.439277
24.640050	0.2	0.438611
24.643383	0.2	0.437498
24.646717	0.2	0.435594
24.650050	0.2	0.433372
24.653383	0.2	0.431580
24.656717	0.2	0.430397
24.660050	0.2	0.429424
24.663383	0.2	0.428203
24.666717	0.2	0.426657
24.670050	0.2	0.425163
24.673383	0.2	0.424171
24.676717	0.2	0.423761
24.680050	0.2	0.423491
24.683383	0.2	0.422774
24.686717	0.2	0.421284
24.690050	0.2	0.418825
24.693383	0.2	0.415216
24.696717	0.2	0.410774
24.700050	0.2	0.406448
24.703383	0.2	0.403058
24.706717	0.2	0.400771
24.710050	0.2	0.399374
24.713383	0.2	0.398494
24.716717	0.2	0.397707
24.720050	0.2	0.396995
24.723383	0.2	0.396674
24.726717	0.2	0.396497
24.730050	0.2	0.395644
24.733383	0.2	0.393847
24.736717	0.2	0.391505
24.740050	0.2	0.389107
24.743383	0.2	0.387030
24.746717	0.2	0.385442
24.750050	0.2	0.384240
24.753383	0.2	0.383197
24.756717	0.2	0.381996
24.760050	0.2	0.380198
24.763383	0.2	0.377418
24.766717	0.2	0.373647
24.770050	0.2	0.369325
24.773383	0.2	0.365013
24.776717	0.2	0.361130
24.780050	0.2	0.357963
24.783383	0.2	0.355951
24.786717	0.2	0.355607
24.790050	0.2	0.356869
24.793383	0.2	0.358904
24.796717	0.2	0.360813
24.800050	0.2	0.361972
24.803383	0.2	0.361945
24.806717	0.2	0.360599
24.810050	0.2	0.358080
24.813383	0.2	0.354471
24.816717	0.2	0.349977
24.820050	0.2	0.345334
24.823383	0.2	0.341553
24.826717	0.2	0.338997
24.830050	0.2	0.337139
24.833383	0.2	0.335067
24.836717	0.2	0.332105
24.840050	0.2	0.328282
24.843383	0.2	0.324380
24.846717	0.2	0.321353
24.850050	0.2	0.319388
24.853383	0.2	0.317791
24.856717	0.2	0.316128
24.860050	0.2	0.315001
24.863383	0.2	0.315206
24.866717	0.2	0.316598
